0.04646628228599026, 2769411614802.8125
0.10352762787020042, 7049535817071.125
0.14957706594669218, 10860635768205.688
0.19357188025036676, 15126281843810.375
0.23641352692216633, 17134964748026.125
0.26842505018840157, 20056469664788.5
0.33265692633946164, 23431113406588
0.3915346574143166, 26542133628520.875
0.450446356701272, 29251649583425.25
0.5093199001605608, 32412167421346.25
0.5769461420153386, 35383919995584.31
0.6367037668551105, 37803565381844.31
0.6950256194217383, 40424000868733.94
0.7564716588564444, 43439339287041.19
0.8200120752063693, 45908520975308.625
0.8485532363828949, 58074896632135.03
0.8788983193022815, 48918917288344.19
0.9360346972422438, 51429525457843.16
0.9974612963157035, 54674648946081.25
1.0448068133915536, 57918685092080.125
1.0919967087281393, 61489084045695.31
1.149297437099611, 66596328566220.69
1.194980384552312, 70200089239094.75
1.2503980242537338, 74490878044620.6
1.289642606292099, 78163538852780.03
1.283437247689402, 97039776118993.56
1.3417668571798318, 82798486598600.38
1.3784178937990252, 86486859713936.16
1.4131036005080748, 89574325496941.19
1.4530534736746334, 93988962072790.22
1.4983616441868528, 98618142343553.88
1.5383424632233718, 102666998736474.44
1.5685646028319975, 106518685384175.31
1.5994164760993672, 111592777229233.84
1.6293639391185124, 117728268159727.5
1.6468873377892406, 122433756940429
1.6680549100172195, 126431526488155.6
1.683822954074297, 130702100695336.16
1.7076061931736777, 135557496983404.47
1.7462314181205572, 140964178980338.53
1.8065263266451281, 141989458282161.8
1.865712161984554, 141458686096861.75
1.9411298123163907, 139716715663101.81
2.0004300911753505, 137833221076911.72
2.0597893441224793, 135252652768564.78
2.1084605158210112, 131905968177417.31
2.1544321350257847, 128693184902182.62
2.2084957730616828, 125157166523979.28
2.2563810275433567, 120508420382654.06
2.2924959858281095, 117293735594273.72
2.3184672760271496, 113939039640098.75
2.353779280383483, 109302709563920.6
2.3991231741320944, 104843784136806.38
2.4550751098713546, 102097039021439.78
2.5143917857314646, 100019731881659.38
2.5735934729032044, 99301591038412.62
2.624453589374616, 101856388392129.1
2.653683943558228, 105876502705193.47
2.6693496950704083, 111356174793052.25
2.691522382614948, 117595618703611.6
2.6798100592105487, 114813907297813.62
2.714103303624332, 131618794313807.9
2.7016482846756134, 125006692987769.94
2.6899262960068655, 122339225006570.31
2.7421742987583553, 140264015690072.4
2.7344360464893986, 136405730028221.31
2.7481858063980837, 146879751113664.34
2.7364596013798, 144262120383978.34
2.7656455877898054, 159398264834512.47
2.7504386214808667, 153791553171053.25
2.7778025499650822, 163985414670831.1
2.757328664428837, 151788268426808.62
2.796803449214628, 168173411495399.9
2.8092825905292704, 173189045125789.3
2.8282650781824494, 181831308240787.16
2.812518202518729, 177310523624126.4
2.840485363814852, 185669974813879.75
2.8529565304127393, 189191129138303.38
2.8969103208863007, 195076491498711.28
2.9113374138559562, 199763628824212
2.8858055636871214, 190156968048844.53
2.944733482329399, 208562175803998.56
2.9303310751404954, 204037178395156.2
2.969241164110916, 212798361879287.8
2.994773665037606, 218538961013054.5
3.002030624210496, 222412058006066.12
3.044967343309975, 215353282525033.4
3.073812947208456, 204061889483158.12
3.0641561715431953, 210964996930506.72
3.097595078371995, 197014828137766.88
3.1177096512991884, 192275843313906.1
3.1224749927314592, 188907522851641.44
3.1308562926107246, 185164985759645.94
3.1413973836746845, 180607457322574.03
3.156721660299109, 176001225179120.22
3.193618796810826, 171688580712212.16
3.255674237307179, 171458100821604.2
3.314600368591127, 173997030572051.44
3.373612049446292, 175524764390723.1
3.432761819770401, 175420280686465.66
3.484028396303242, 173170720114082.38
3.5220029178886874, 169159203218404.75
3.5545704654408974, 165508501074945.94
3.5844673357048134, 161650395318810.8
3.605751634130887, 157207392502767.6
3.6259602025819726, 152366104686842.7
3.6507962859090393, 148181326042268.72
3.664879193872782, 143243300475709.06
3.6965178051801875, 139981021692415.28
3.7318593709671957, 135316233173947.5
3.791232975034622, 132566034623684.06
3.8504011972270327, 132243449836102.5
3.9095165799783986, 132545427241676.4
3.9684714314755416, 134744884072170.44
4.021985120563011, 137709262264383.28
4.059414735412676, 140138542985621.94
4.0725588469144895, 143649190835704.97
4.107950562742799, 147470145732000.88
4.149840611220178, 151648202391334.84
4.195344743336213, 150430582153832.66
4.226324389420332, 146383117456990.9
4.2485843875655105, 142512033165060.3
4.294827617853274, 139619341240041.9
4.349745866883507, 140103958313375.84
4.4086513176968785, 142887331226042.28
4.467088237831616, 144853774928100
4.5267774946551915, 144727522632213.8
4.585934394110236, 144538772600308.4
4.645594456443699, 145463706047774.3
4.704056964567017, 146421592854584.22
4.763244529769097, 145870373692722.47
4.814372350349114, 145260908482722.78
4.8815578568984614, 145498450077064.84
4.930032202962856, 144478244481413.03
